Transaction_ID,Date,Movement_Type,Batch_ID,Product_ID,Product_Name,Category,UOM,Warehouse_ID,Zone_ID,Aisle_ID,Bin_ID,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_Sold,Opening_Stock,Unit_Cost_SGD,Unit_Price_SGD,Total_Revenue,Gross_Profit
TRX-100257,2024-09-14,OUTBOUND_SALES,BATCH-666,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,83,448,85.0,145.5,12076.5,5021.5
TRX-100258,2024-09-15,OUTBOUND_SALES,BATCH-533,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,91,378,85.0,145.5,13240.5,5505.5
TRX-100259,2024-09-16,OUTBOUND_SALES,BATCH-605,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,323,85.0,145.5,7420.5,3085.5
TRX-100260,2024-09-17,OUTBOUND_SALES,BATCH-554,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,72,241,85.0,145.5,10476.0,4356.0
TRX-100261,2024-09-18,OUTBOUND_SALES,BATCH-413,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,41,403,85.0,145.5,5965.5,2480.5
TRX-100262,2024-09-19,OUTBOUND_SALES,BATCH-809,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,55,572,85.0,145.5,8002.5,3327.5
TRX-100263,2024-09-20,OUTBOUND_SALES,BATCH-583,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,268,85.0,145.5,12804.0,5324.0
TRX-100264,2024-09-21,OUTBOUND_SALES,BATCH-517,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,89,469,85.0,145.5,12949.5,5384.5
TRX-100265,2024-09-22,OUTBOUND_SALES,BATCH-153,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,95,361,85.0,145.5,13822.5,5747.5
TRX-100266,2024-09-23,OUTBOUND_SALES,BATCH-386,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,65,669,85.0,145.5,9457.5,3932.5
TRX-100267,2024-09-24,OUTBOUND_SALES,BATCH-943,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,52,629,85.0,145.5,7566.0,3146.0
TRX-100268,2024-09-25,OUTBOUND_SALES,BATCH-144,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,46,522,85.0,145.5,6693.0,2783.0
TRX-100269,2024-09-26,OUTBOUND_SALES,BATCH-890,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,72,415,85.0,145.5,10476.0,4356.0
TRX-100270,2024-09-27,OUTBOUND_SALES,BATCH-474,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,84,595,85.0,145.5,12222.0,5082.0
TRX-100271,2024-09-28,OUTBOUND_SALES,BATCH-155,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,74,481,85.0,145.5,10767.0,4477.0
TRX-100272,2024-09-29,OUTBOUND_SALES,BATCH-948,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,91,383,85.0,145.5,13240.5,5505.5
TRX-100273,2024-09-30,OUTBOUND_SALES,BATCH-718,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,346,85.0,145.5,8730.0,3630.0
TRX-100274,2024-10-01,OUTBOUND_SALES,BATCH-576,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,424,85.0,145.5,8875.5,3690.5
TRX-100275,2024-10-02,OUTBOUND_SALES,BATCH-242,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,47,443,85.0,145.5,6838.5,2843.5
TRX-100276,2024-10-03,OUTBOUND_SALES,BATCH-521,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,62,293,85.0,145.5,9021.0,3751.0
TRX-100277,2024-10-04,OUTBOUND_SALES,BATCH-401,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,82,393,85.0,145.5,11931.0,4961.0
TRX-100278,2024-10-05,OUTBOUND_SALES,BATCH-340,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,73,681,85.0,145.5,10621.5,4416.5
TRX-100279,2024-10-06,OUTBOUND_SALES,BATCH-128,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,84,326,85.0,145.5,12222.0,5082.0
TRX-100280,2024-10-07,OUTBOUND_SALES,BATCH-822,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,798,85.0,145.5,8148.0,3388.0
TRX-100281,2024-10-08,OUTBOUND_SALES,BATCH-814,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,528,85.0,145.5,8293.5,3448.5
TRX-100282,2024-10-09,OUTBOUND_SALES,BATCH-520,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,81,477,85.0,145.5,11785.5,4900.5
TRX-100283,2024-10-10,OUTBOUND_SALES,BATCH-533,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,592,85.0,145.5,7420.5,3085.5
TRX-100284,2024-10-11,OUTBOUND_SALES,BATCH-983,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,491,85.0,145.5,12804.0,5324.0
TRX-100285,2024-10-12,OUTBOUND_SALES,BATCH-552,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,94,637,85.0,145.5,13677.0,5687.0
TRX-100286,2024-10-13,OUTBOUND_SALES,BATCH-818,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,70,376,85.0,145.5,10185.0,4235.0
TRX-100287,2024-10-14,OUTBOUND_SALES,BATCH-689,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,717,85.0,145.5,8730.0,3630.0
TRX-100288,2024-10-15,OUTBOUND_SALES,BATCH-574,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,55,505,85.0,145.5,8002.5,3327.5
TRX-100289,2024-10-16,OUTBOUND_SALES,BATCH-454,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,53,236,85.0,145.5,7711.5,3206.5
TRX-100290,2024-10-17,OUTBOUND_SALES,BATCH-390,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,63,597,85.0,145.5,9166.5,3811.5
TRX-100291,2024-10-18,OUTBOUND_SALES,BATCH-871,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,74,493,85.0,145.5,10767.0,4477.0
TRX-100292,2024-10-19,OUTBOUND_SALES,BATCH-478,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,89,365,85.0,145.5,12949.5,5384.5
TRX-100293,2024-10-20,OUTBOUND_SALES,BATCH-314,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,95,258,85.0,145.5,13822.5,5747.5
TRX-100294,2024-10-21,OUTBOUND_SALES,BATCH-714,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,64,458,85.0,145.5,9312.0,3872.0
TRX-100295,2024-10-22,OUTBOUND_SALES,BATCH-456,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,335,85.0,145.5,8148.0,3388.0
TRX-100296,2024-10-23,OUTBOUND_SALES,BATCH-665,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,51,777,85.0,145.5,7420.5,3085.5
TRX-100297,2024-10-24,OUTBOUND_SALES,BATCH-399,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,88,612,85.0,145.5,12804.0,5324.0
TRX-100298,2024-10-25,OUTBOUND_SALES,BATCH-331,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,108,476,85.0,145.5,15714.0,6534.0
TRX-100299,2024-10-26,OUTBOUND_SALES,BATCH-677,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,85,647,85.0,145.5,12367.5,5142.5
TRX-100300,2024-10-27,OUTBOUND_SALES,BATCH-489,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,95,378,85.0,145.5,13822.5,5747.5
TRX-100301,2024-10-28,OUTBOUND_SALES,BATCH-148,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,55,463,85.0,145.5,8002.5,3327.5
TRX-100302,2024-10-29,OUTBOUND_SALES,BATCH-202,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,43,643,85.0,145.5,6256.5,2601.5
TRX-100303,2024-10-30,OUTBOUND_SALES,BATCH-665,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,60,709,85.0,145.5,8730.0,3630.0
TRX-100304,2024-10-31,OUTBOUND_SALES,BATCH-176,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,41,540,85.0,145.5,5965.5,2480.5
TRX-100305,2024-11-01,OUTBOUND_SALES,BATCH-394,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,84,396,85.0,145.5,12222.0,5082.0
TRX-100306,2024-11-02,OUTBOUND_SALES,BATCH-301,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,104,373,85.0,145.5,15132.0,6292.0
TRX-100307,2024-11-03,OUTBOUND_SALES,BATCH-143,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,73,787,85.0,145.5,10621.5,4416.5
TRX-100308,2024-11-04,OUTBOUND_SALES,BATCH-760,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,66,590,85.0,145.5,9603.0,3993.0
TRX-100309,2024-11-05,OUTBOUND_SALES,BATCH-584,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,77,731,85.0,145.5,11203.5,4658.5
TRX-100310,2024-11-06,OUTBOUND_SALES,BATCH-377,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,43,575,85.0,145.5,6256.5,2601.5
TRX-100311,2024-11-07,OUTBOUND_SALES,BATCH-960,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,61,438,85.0,145.5,8875.5,3690.5
TRX-100312,2024-11-08,OUTBOUND_SALES,BATCH-398,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,72,346,85.0,145.5,10476.0,4356.0
TRX-100313,2024-11-09,OUTBOUND_SALES,BATCH-830,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,100,438,85.0,145.5,14550.0,6050.0
TRX-100314,2024-11-10,OUTBOUND_SALES,BATCH-114,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,69,758,85.0,145.5,10039.5,4174.5
TRX-100315,2024-11-11,OUTBOUND_SALES,BATCH-933,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,70,611,85.0,145.5,10185.0,4235.0
TRX-100316,2024-11-12,OUTBOUND_SALES,BATCH-504,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,59,447,85.0,145.5,8584.5,3569.5
TRX-100317,2024-11-13,OUTBOUND_SALES,BATCH-538,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,75,628,85.0,145.5,10912.5,4537.5
TRX-100318,2024-11-14,OUTBOUND_SALES,BATCH-192,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,72,728,85.0,145.5,10476.0,4356.0
TRX-100319,2024-11-15,OUTBOUND_SALES,BATCH-345,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,99,626,85.0,145.5,14404.5,5989.5
TRX-100320,2024-11-16,OUTBOUND_SALES,BATCH-208,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,90,601,85.0,145.5,13095.0,5445.0
TRX-100321,2024-11-17,OUTBOUND_SALES,BATCH-328,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,86,546,85.0,145.5,12513.0,5203.0
TRX-100322,2024-11-18,OUTBOUND_SALES,BATCH-678,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,45,658,85.0,145.5,6547.5,2722.5
TRX-100323,2024-11-19,OUTBOUND_SALES,BATCH-796,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,63,561,85.0,145.5,9166.5,3811.5
TRX-100324,2024-11-20,OUTBOUND_SALES,BATCH-793,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,47,515,85.0,145.5,6838.5,2843.5
TRX-100325,2024-11-21,OUTBOUND_SALES,BATCH-136,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,48,405,85.0,145.5,6984.0,2904.0
TRX-100326,2024-11-22,OUTBOUND_SALES,BATCH-417,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,93,539,85.0,145.5,13531.5,5626.5
TRX-100327,2024-11-23,OUTBOUND_SALES,BATCH-856,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,101,460,85.0,145.5,14695.5,6110.5
TRX-100328,2024-11-24,OUTBOUND_SALES,BATCH-439,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,84,538,85.0,145.5,12222.0,5082.0
TRX-100329,2024-11-25,OUTBOUND_SALES,BATCH-415,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,450,85.0,145.5,8148.0,3388.0
TRX-100330,2024-11-26,OUTBOUND_SALES,BATCH-352,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,65,612,85.0,145.5,9457.5,3932.5
TRX-100331,2024-11-27,OUTBOUND_SALES,BATCH-198,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,58,788,85.0,145.5,8439.0,3509.0
TRX-100332,2024-11-28,OUTBOUND_SALES,BATCH-408,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,55,419,85.0,145.5,8002.5,3327.5
TRX-100333,2024-11-29,OUTBOUND_SALES,BATCH-665,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,83,376,85.0,145.5,12076.5,5021.5
TRX-100334,2024-11-30,OUTBOUND_SALES,BATCH-579,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,104,753,85.0,145.5,15132.0,6292.0
TRX-100335,2024-12-01,OUTBOUND_SALES,BATCH-417,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,71,666,85.0,145.5,10330.5,4295.5
TRX-100336,2024-12-02,OUTBOUND_SALES,BATCH-566,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,56,602,85.0,145.5,8148.0,3388.0
TRX-100337,2024-12-03,OUTBOUND_SALES,BATCH-725,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,57,337,85.0,145.5,8293.5,3448.5
TRX-100338,2024-12-04,OUTBOUND_SALES,BATCH-204,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,64,385,85.0,145.5,9312.0,3872.0
TRX-100339,2024-12-05,OUTBOUND_SALES,BATCH-160,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,70,692,85.0,145.5,10185.0,4235.0
TRX-100340,2024-12-06,OUTBOUND_SALES,BATCH-759,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,90,580,85.0,145.5,13095.0,5445.0
TRX-100341,2024-12-07,OUTBOUND_SALES,BATCH-763,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,95,548,85.0,145.5,13822.5,5747.5
TRX-100342,2024-12-08,OUTBOUND_SALES,BATCH-616,SKU-7782-X,Industrial Hydraulic Filter v2,Heavy_Machinery_Parts,EA,WH-SG-JURONG-01,Z-FAST-MOVING,A-04,B-12-L2,SUP-BOSCH-DE,Bosch Rexroth AG,14,97,201,85.0,145.5,14113.5,5868.5
